driver_gene,target_gene,mean_drive_gene_ref_dep_score_for_target,mean_drive_gene_mut_dep_score_for_target,delta_rnai_dep_score_driver_and_target,ref_pool_cell_lines_for_driver,mut_pool_cell_lines_for_driver,ref_dep_score_observations_for_target,mut_dep_score_observations_for_target
CDKN2A (1029),TMEM30A (55754),-0.053277741991538986,-0.029834540235333336,0.02344320175620565,100,15,100,15
CDKN2A (1029),TMEM31 (203562),-0.037051124961830904,-0.014238449512554546,0.022812675449276357,78,11,78,11
CDKN2A (1029),TMEM33 (55161),-0.2068414658777921,-0.15321001844019333,0.05363144743759876,93,15,93,15
CDKN2A (1029),TMEM35A (59353),-0.0021726582268828403,0.03791019527529091,0.04008285350217375,78,11,78,11
CDKN2A (1029),TMEM38A (79041),0.05693815310635618,0.03808033247809091,-0.01885782062826527,78,11,78,11
CDKN2A (1029),TMEM38B (55151),-0.15524534898046216,-0.15170030282115457,0.003545046159307591,78,11,78,11
CDKN2A (1029),TMEM39A (55254),-0.2436309980959462,-0.20389161838895456,0.03973937970699165,78,11,78,11
CDKN2A (1029),TMEM41A (90407),-0.0036435336126595863,-0.03803056113729667,-0.034387027524637084,100,15,100,15
CDKN2A (1029),TMEM41B (440026),-0.20340086461468979,-0.26001832719,-0.05661746257531022,78,11,78,11
CDKN2A (1029),TMEM42 (131616),0.04354840346856205,-0.03193409592764363,-0.07548249939620569,78,11,78,11
CDKN2A (1029),TMEM43 (79188),0.08868407089274781,0.10916031804319998,0.020476247150452168,78,11,78,11
CDKN2A (1029),TMEM44 (93109),-0.06269390656037342,-0.007578870503506668,0.055115036056866754,100,15,100,15
CDKN2A (1029),TMEM45A (55076),-0.07350382395491935,-0.09560811235134091,-0.022104288396421562,78,11,78,11
CDKN2A (1029),TMEM47 (83604),-0.17199515353397807,-0.23165219179250907,-0.059657038258531,78,11,78,11
CDKN2A (1029),TMEM50A (23585),0.08345571896747664,0.0867100874320091,0.0032543684645324616,78,11,78,11
CDKN2A (1029),TMEM50B (757),-0.05105011960473947,-0.05755421089115545,-0.006504091286415978,78,11,78,11
CDKN2A (1029),TMEM5 (10329),-0.3319343058521154,-0.30746434377111814,0.024469962080997276,78,11,78,11
CDKN2A (1029),TMEM51 (55092),0.1830456943952551,0.17049924215005458,-0.012546452245200512,78,11,78,11
CDKN2A (1029),TMEM51-AS1 (200197),-0.09861295505772819,-0.11660464335561818,-0.017991688297889996,78,11,78,11
CDKN2A (1029),TMEM52 (339456),-0.11057771023963672,-0.1521157734902875,-0.041538063250650764,53,8,53,8
CDKN2A (1029),TMEM52B (120939),0.00840190421067154,0.05265318911947818,0.04425128490880664,78,11,78,11
CDKN2A (1029),TMEM55A (55529),0.07358869046527833,0.021136987274786,-0.05245170319049233,100,15,100,15
CDKN2A (1029),TMEM55B (90809),-0.03642899977389529,-0.033997069608025,0.0024319301658702885,53,8,53,8
CDKN2A (1029),TMEM56 (148534),0.0975595361367765,0.046709986941581814,-0.05084954919519468,78,11,78,11
CDKN2A (1029),TMEM56-RWDD3 (100527978),-0.05481724232353432,-0.049068308610072005,0.005748933713462315,93,15,93,15
CDKN2A (1029),TMEM57 (55219),-0.12225161083933313,-0.025791830109227275,0.09645978073010586,78,11,78,11
CDKN2A (1029),TMEM59 (9528),0.07171484786825963,0.07153231506787272,-0.00018253280038690867,78,11,78,11
CDKN2A (1029),TMEM60 (85025),-0.10886081013824683,-0.1193071993835,-0.010446389245253165,78,11,78,11
CDKN2A (1029),TMEM63A (9725),0.03418521827229654,0.09299324536230907,0.05880802709001253,78,11,78,11
CDKN2A (1029),TMEM63B (55362),0.022372389733142213,0.013974320766783333,-0.00839806896635888,100,15,100,15
CDKN2A (1029),TMEM64 (169200),-0.17231172973995026,-0.170390838529875,0.0019208912100752706,53,8,53,8
CDKN2A (1029),TMEM65 (157378),-0.06431781016098288,-0.044816586857809995,0.019501223303172888,100,15,100,15
CDKN2A (1029),TMEM67 (91147),-0.2009303526310855,-0.1575475496408333,0.043382802990252184,100,15,100,15
CDKN2A (1029),TMEM68 (137695),0.0088184800931223,-0.01632441692014667,-0.025142897013268967,100,15,100,15
CDKN2A (1029),TMEM69 (51249),-0.2577185293327346,-0.2351326723071818,0.022585857025552797,78,11,78,11
CDKN2A (1029),TMEM70 (54968),-0.5714549110426281,-0.5918295828352726,-0.020374671792644516,78,11,78,11
CDKN2A (1029),TMEM71 (137835),-0.05797754291343621,-0.104635334522875,-0.046657791609438795,53,8,53,8
CDKN2A (1029),TMEM74 (157753),0.09088713183699805,0.1026951431985482,0.011808011361550144,78,11,78,11
CDKN2A (1029),TMEM79 (84283),-0.24817958356577244,-0.16921142498192726,0.07896815858384518,78,11,78,11
CDKN2A (1029),TMEM81 (388730),-0.007888659541133203,-0.059316672369279996,-0.051428012828146796,100,15,100,15
CDKN2A (1029),TMEM86A (144110),-0.03540851557213883,0.00737159007586182,0.04278010564800065,78,11,78,11
CDKN2A (1029),TMEM86B (255043),-0.11339310616306356,-0.13162963420083734,-0.018236528037773786,93,15,93,15
CDKN2A (1029),TMEM87A (25963),-0.14055854266422677,-0.10861745580546668,0.031941086858760084,100,15,100,15
CDKN2A (1029),TMEM87B (84910),-0.046431816493930265,-0.045667681045681835,0.0007641354482484305,78,11,78,11
CDKN2A (1029),TMEM8A (58986),0.020507719198371292,-0.02086229926930909,-0.04137001846768038,78,11,78,11
CDKN2A (1029),TMEM8B (51754),0.0821159953728405,0.13989544278207275,0.05777944740923224,78,11,78,11
CDKN2A (1029),TMEM92 (162461),-0.09474083061616936,-0.1605276068452091,-0.06578677622903972,78,11,78,11
CDKN2A (1029),TMEM9 (252839),0.10591292776051028,0.08172151103925332,-0.024191416721256964,93,15,93,15
CDKN2A (1029),TMEM94 (9772),-0.07650250699159576,-0.09082504846109866,-0.014322541469502903,104,15,104,15
CDKN2A (1029),TMEM97 (27346),-0.027374926053265903,-0.061096670209513336,-0.03372174415624743,100,15,100,15
CDKN2A (1029),TMEM9B (56674),0.11737915074815398,0.15576396778573637,0.03838481703758238,78,11,78,11
CDKN2A (1029),TMF1 (7110),0.008852196053584692,-0.006129728504396667,-0.01498192455798136,93,15,93,15
CDKN2A (1029),TMIE (259236),0.10053500172618537,0.07519006433411282,-0.025344937392072553,93,15,93,15
CDKN2A (1029),TMIGD1 (388364),-0.061227649868028436,-0.08107870247360999,-0.01985105260558155,78,11,78,11
CDKN2A (1029),TMIGD2 (126259),0.1624788396079404,0.17912430068928822,0.016645461081347818,78,11,78,11
CDKN2A (1029),TMIGD3 (57413),-0.02711160707660262,0.0012566370082339998,0.028368244084836618,104,15,104,15
CDKN2A (1029),TMLHE (55217),-0.04343307834748521,-0.04084469188069599,0.0025883864667892165,104,15,104,15
CDKN2A (1029),TMOD1 (7111),-0.1804707732292782,-0.1688096772398067,0.011661095989471515,93,15,93,15
CDKN2A (1029),TMOD2 (29767),0.07612547206839794,0.07256182369122201,-0.003563648377175932,93,15,93,15
CDKN2A (1029),TMOD3 (29766),-0.11615470429513586,-0.10649748173628668,0.009657222558849182,93,15,93,15
CDKN2A (1029),TMOD4 (29765),-0.05049074638634878,-0.025335073445936,0.025155672940412783,93,15,93,15
CDKN2A (1029),TMPO (7112),0.08471058990740966,0.107476687877134,0.02276609796972434,93,15,93,15
CDKN2A (1029),TMPRSS11A (339967),0.04538639072774582,-0.02453284727118,-0.06991923799892583,93,15,93,15
CDKN2A (1029),TMPRSS11B (132724),-0.05036034334599988,-0.08378737224287267,-0.03342702889687278,93,15,93,15
CDKN2A (1029),TMPRSS11BNL (401136),-0.18706894376554045,-0.1822150668443909,0.0048538769211495525,78,11,78,11
CDKN2A (1029),TMPRSS11D (9407),-0.1601202380683168,-0.16867349506320667,-0.008553256994889874,93,15,93,15
CDKN2A (1029),TMPRSS11E (28983),0.03918451600478721,0.05246024581642,0.013275729811632789,93,15,93,15
CDKN2A (1029),TMPRSS11F (389208),-0.07119930452207142,-0.04967619051905636,0.021523114003015056,78,11,78,11
CDKN2A (1029),TMPRSS12 (283471),0.07466981561268322,0.03212098628517733,-0.042548829327505894,93,15,93,15
CDKN2A (1029),TMPRSS13 (84000),0.02204526587976624,-0.08385176093683402,-0.10589702681660026,93,15,93,15
CDKN2A (1029),TMPRSS15 (5651),-0.1495025749835835,-0.17874948807347132,-0.029246913089887833,93,15,93,15
CDKN2A (1029),TMPRSS2 (7113),0.027543741501937793,-0.032401980859778,-0.059945722361715796,104,15,104,15
CDKN2A (1029),TMPRSS3 (64699),0.02858004863781797,-0.054964232592394,-0.08354428123021196,104,15,104,15
CDKN2A (1029),TMPRSS4 (56649),-0.06996099939514412,-0.07848553965642667,-0.008524540261282548,104,15,104,15
CDKN2A (1029),TMPRSS5 (80975),0.12294124483959049,0.08499514767967997,-0.03794609715991051,93,15,93,15
CDKN2A (1029),TMPRSS6 (164656),-0.2078715282734929,-0.18189329154262068,0.025978236730872212,93,15,93,15
CDKN2A (1029),TMPRSS9 (360200),-0.050732060567740406,-0.11656752971310665,-0.06583546914536624,93,15,93,15
CDKN2A (1029),TMSB10 (9168),0.050543175985821684,0.06155698064741728,0.011013804661595593,78,11,78,11
CDKN2A (1029),TMSB15A (11013),-0.013634272958385632,0.016992416405554548,0.030626689363940182,78,11,78,11
CDKN2A (1029),TMSB4X (7114),0.14701177166951487,0.1386907360413182,-0.008321035628196666,78,11,78,11
CDKN2A (1029),TMTC1 (83857),-0.02009422477228077,-0.01992697205520909,0.00016725271707168296,78,11,78,11
CDKN2A (1029),TMTC3 (160418),0.039818949212139146,0.00403914090498091,-0.03577980830715824,78,11,78,11
CDKN2A (1029),TMTC4 (84899),0.004529804059966399,-0.007253496667381335,-0.011783300727347734,100,15,100,15
CDKN2A (1029),TMUB1 (83590),-0.04909855069752242,-0.10773358242267334,-0.058635031725150916,104,15,104,15
CDKN2A (1029),TMUB2 (79089),-0.2433036045581671,-0.22340765113237335,0.019895953425793755,104,15,104,15
CDKN2A (1029),TMX1 (81542),-0.17671234146966047,-0.1613697841905182,0.015342557279142272,78,11,78,11
CDKN2A (1029),TMX2 (51075),0.04578326963970582,0.0994136516370067,0.053630381997300886,93,15,93,15
CDKN2A (1029),TMX2-CTNND1 (100528016),0.04108036086202352,-0.021440299189945333,-0.06252066005196885,104,15,104,15
CDKN2A (1029),TMX3 (54495),-0.024880534469921903,-0.0004093058089586654,0.024471228660963237,104,15,104,15
CDKN2A (1029),TNC (3371),0.11063611048135205,0.14152012333418182,0.030884012852829767,78,11,78,11
CDKN2A (1029),TNF (7124),-0.07712475525718682,-0.009642712804597999,0.06748204245258882,104,15,104,15
CDKN2A (1029),TNFAIP1 (7126),-0.07154733921493377,-0.044140718341720016,0.02740662087321375,100,15,100,15
CDKN2A (1029),TNFAIP2 (7127),-0.07545325036807518,-0.09573780358627274,-0.020284553218197554,78,11,78,11
CDKN2A (1029),TNFAIP3 (7128),-0.024381475954435867,-0.06888185974988,-0.04450038379544413,104,15,104,15
CDKN2A (1029),TNFAIP6 (7130),-0.09892781761693901,-0.08295113981482,0.01597667780211902,104,15,104,15
CDKN2A (1029),TNFAIP8 (25816),0.04351652105514495,0.08932189501324667,0.04580537395810172,93,15,93,15
CDKN2A (1029),TNFAIP8L1 (126282),-0.09212643159896365,-0.07456624095872512,0.017560190640238532,100,15,100,15
CDKN2A (1029),TNFAIP8L2 (79626),0.15218282464683228,0.17564113329665332,0.02345830864982104,93,15,93,15
CDKN2A (1029),TNFAIP8L2-SCNM1 (100534012),0.09367510479392185,0.15138706274748,0.05771195795355816,93,15,93,15
CDKN2A (1029),TNFAIP8L3 (388121),0.03457579838765026,0.02461129993872727,-0.009964498448922988,78,11,78,11
CDKN2A (1029),TNFRSF10A (8797),-0.11828737041106266,-0.14028489489114668,-0.02199752448008402,104,15,104,15
CDKN2A (1029),TNFRSF10B (8795),0.007317507691073368,0.016430225479400002,0.009112717788326634,104,15,104,15
CDKN2A (1029),TNFRSF10C (8794),-0.05148507171654555,0.007661593680388,0.05914666539693355,93,15,93,15
CDKN2A (1029),TNFRSF10D (8793),0.035189592523233365,0.04154029962868666,0.006350707105453296,104,15,104,15
CDKN2A (1029),TNFRSF11A (8792),-0.1973178236870121,-0.2341259792488,-0.0368081555617879,93,15,93,15
CDKN2A (1029),TNFRSF11B (4982),-0.026876094860112606,-0.03956146877352066,-0.012685373913408054,104,15,104,15
CDKN2A (1029),TNFRSF12A (51330),-0.08448527758320003,-0.12671137415055336,-0.042226096567353336,104,15,104,15
CDKN2A (1029),TNFRSF13B (23495),-0.0908978860839898,-0.1415931351974667,-0.05069524911347689,93,15,93,15
CDKN2A (1029),TNFRSF13C (115650),-0.037237559326002215,-0.11495087951960065,-0.07771332019359843,104,15,104,15
CDKN2A (1029),TNFRSF14 (8764),0.005913534003155095,-0.0027581207442100007,-0.008671654747365096,104,15,104,15
CDKN2A (1029),TNFRSF17 (608),0.07617783867809338,0.10167990954243332,0.025502070864339935,104,15,104,15
CDKN2A (1029),TNFRSF18 (8784),-0.11566521752608334,-0.14960623337868667,-0.033941015852603326,104,15,104,15
CDKN2A (1029),TNFRSF19 (55504),0.045219277487577286,0.061294126560879986,0.0160748490733027,104,15,104,15
CDKN2A (1029),TNFRSF1A (7132),-0.020406106469633572,-0.08201190052155334,-0.061605794051919766,104,15,104,15
CDKN2A (1029),TNFRSF1B (7133),-0.1921579021760325,-0.21927952566148667,-0.02712162348545416,93,15,93,15
CDKN2A (1029),TNFRSF21 (27242),-0.01922468026450476,-0.01989105574026667,-0.0006663754757619093,104,15,104,15
CDKN2A (1029),TNFRSF25 (8718),-0.06008594104319619,-0.08275132015229333,-0.022665379109097147,104,15,104,15
CDKN2A (1029),TNFRSF4 (7293),-0.022322889027583934,0.015283782242246665,0.0376066712698306,104,15,104,15
CDKN2A (1029),TNFRSF6B (8771),0.06023293926267384,0.11212043202152665,0.05188749275885281,104,15,104,15
CDKN2A (1029),TNFRSF8 (943),0.03471535524340516,-0.02637971137422,-0.06109506661762516,93,15,93,15
CDKN2A (1029),TNFRSF9 (3604),-0.08416336884190115,-0.03696524423625267,0.04719812460564848,93,15,93,15
CDKN2A (1029),TNFSF10 (8743),-0.1805519814060242,-0.17415851226078666,0.006393469145237529,104,15,104,15
CDKN2A (1029),TNFSF11 (8600),0.0634905917725417,0.023970130168697333,-0.03952046160384436,93,15,93,15
CDKN2A (1029),TNFSF12 (8742),-0.06539985606681857,-0.050373431790944,0.01502642427587457,93,15,93,15
CDKN2A (1029),TNFSF12-TNFSF13 (407977),0.11849859004264718,0.12566759600357333,0.00716900596092615,104,15,104,15
CDKN2A (1029),TNFSF13 (8741),-0.1716792540473908,-0.20175478892323534,-0.03007553487584455,104,15,104,15
CDKN2A (1029),TNFSF13B (10673),-0.11929557088862322,-0.1574243948309733,-0.03812882394235009,93,15,93,15
CDKN2A (1029),TNFSF14 (8740),-0.032111603677456996,-0.08199631336562052,-0.049884709688163525,93,15,93,15
CDKN2A (1029),TNFSF15 (9966),-0.09884070277908218,-0.13155424944042265,-0.03271354666134048,93,15,93,15
CDKN2A (1029),TNFSF18 (8995),0.04618983304296666,0.04371064449775333,-0.002479188545213326,93,15,93,15
CDKN2A (1029),TNFSF4 (7292),-0.05358314633221041,-0.02370339647086667,0.02987974986134374,104,15,104,15
CDKN2A (1029),TNFSF8 (944),0.11324251932839935,0.10543768387651,-0.007804835451889355,93,15,93,15
CDKN2A (1029),TNIK (23043),-0.019491252677393066,0.008587525832871333,0.0280787785102644,104,15,104,15
CDKN2A (1029),TNIP1 (10318),-0.12118878174553717,-0.05996253869753666,0.061226243048000506,104,15,104,15
CDKN2A (1029),TNIP2 (79155),-0.020069372611495637,-0.059627670394475446,-0.03955829778297981,78,11,78,11
CDKN2A (1029),TNK1 (8711),-0.03497726700810371,-0.05798424483006667,-0.02300697782196296,104,15,104,15
CDKN2A (1029),TNK2 (10188),-0.07141280549741055,-0.07510630908237534,-0.0036935035849647857,104,15,104,15
CDKN2A (1029),TNKS1BP1 (85456),-0.24460792440127305,-0.2252738741719364,0.019334050229336652,78,11,78,11
CDKN2A (1029),TNKS2 (80351),-0.11428491769041968,-0.09901961218036001,0.015265305510059668,104,15,104,15
CDKN2A (1029),TNKS (8658),-0.11629343717809512,-0.13005530120694667,-0.013761864028851545,104,15,104,15
CDKN2A (1029),TNMD (64102),0.10008897360372583,0.13715439455359094,0.037065420949865105,78,11,78,11
CDKN2A (1029),TNNC1 (7134),0.026449930688762575,0.14113677799085136,0.11468684730208879,93,15,93,15
CDKN2A (1029),TNNI2 (7136),-0.271446732330472,-0.2898836293624227,-0.018436897031950672,93,15,93,15
CDKN2A (1029),TNNI3 (7137),0.02392969778299227,0.054482346563640004,0.030552648780647732,93,15,93,15
CDKN2A (1029),TNNI3K (51086),0.2757558950355019,0.229546964009126,-0.04620893102637591,104,15,104,15
CDKN2A (1029),TNNT1 (7138),0.09230718594209246,0.06910865762733637,-0.023198528314756092,78,11,78,11
CDKN2A (1029),TNNT2 (7139),0.11484277021396667,0.13129629357668002,0.016453523362713343,93,15,93,15
CDKN2A (1029),TNNT3 (7140),0.08494663601179676,0.1510481097915133,0.06610147377971655,93,15,93,15
CDKN2A (1029),TNP1 (7141),0.04688644244382656,0.055280993673378666,0.008394551229552107,93,15,93,15
CDKN2A (1029),TNP2 (7142),0.07528297745959667,0.04572307618898,-0.029559901270616668,93,15,93,15
CDKN2A (1029),TNPO1 (3842),-0.19107690863455268,-0.18518876934438933,0.005888139290163352,93,15,93,15
CDKN2A (1029),TNPO2 (30000),-0.02814343989594978,-0.03161191140966,-0.003468471513710221,93,15,93,15
CDKN2A (1029),TNPO3 (23534),-0.04536338059162107,-0.025636481170446663,0.01972689942117441,93,15,93,15
CDKN2A (1029),TNR (7143),0.015816071500291896,0.06827013310956667,0.05245406160927478,100,15,100,15
CDKN2A (1029),TNRC6A (27327),-0.02577175614592192,-0.021318747277496365,0.004453008868425555,78,11,78,11
CDKN2A (1029),TNRC6B (23112),0.07434258827097034,-0.009930924123872725,-0.08427351239484307,78,11,78,11
CDKN2A (1029),TNRC6C (57690),0.05323500686407704,0.07075414472052667,0.01751913785644963,104,15,104,15
CDKN2A (1029),TNS1 (7145),-0.08296756060921424,-0.10492614047568413,-0.021958579866469888,104,15,104,15
CDKN2A (1029),TNS2 (23371),0.022969076170154177,0.00952429900070667,-0.013444777169447506,104,15,104,15
CDKN2A (1029),TNS3 (64759),-0.052242274816414906,-0.04092720504654667,0.011315069769868236,104,15,104,15
CDKN2A (1029),TNXB (7148),-0.11075519911028439,-0.18392837055419087,-0.07317317144390648,78,11,78,11
CDKN2A (1029),TOB1 (10140),-0.09525498766035619,-0.05745399008750143,0.03780099757285475,93,15,93,15
CDKN2A (1029),TOB2 (10766),0.058059902989829486,0.12345629588306135,0.06539639289323187,93,15,93,15
CDKN2A (1029),TOE1 (114034),0.08833212028220615,0.0674596930492,-0.02087242723300614,78,11,78,11
CDKN2A (1029),TOGARAM1 (23116),0.011335342215831025,0.022387459402954547,0.011052117187123522,78,11,78,11
CDKN2A (1029),TOLLIP (54472),-0.1902330536132389,-0.17822566612861335,0.012007387484625542,104,15,104,15
CDKN2A (1029),TOM1 (10043),0.055928738028367335,0.11240430209983335,0.05647556407146601,93,15,93,15
CDKN2A (1029),TOM1L1 (10040),0.16694553680754456,0.2068696528771467,0.03992411606960214,93,15,93,15
CDKN2A (1029),TOM1L2 (146691),0.014018301708021336,-0.04812884488428466,-0.062147146592305996,93,15,93,15
CDKN2A (1029),TOMM20 (9804),-0.11700054483622778,-0.16635111319577273,-0.04935056835954495,78,11,78,11
CDKN2A (1029),TOMM20L (387990),0.09856953267376681,-0.04132701488408728,-0.13989654755785408,78,11,78,11
CDKN2A (1029),TOMM22 (56993),-0.21289552370989084,-0.35823359171093333,-0.1453380680010425,93,15,93,15
CDKN2A (1029),TOMM34 (10953),-0.07891746884650527,-0.13336934312342563,-0.05445187427692036,78,11,78,11
CDKN2A (1029),TOMM40 (10452),-0.8010776717281869,-0.9822824617844667,-0.18120479005627976,93,15,93,15
CDKN2A (1029),TOMM40L (84134),-0.0469869057560631,-0.06317381048791273,-0.01618690473184963,78,11,78,11
CDKN2A (1029),TOMM5 (401505),0.05907743215727944,0.025426998072572725,-0.033650434084706714,78,11,78,11
CDKN2A (1029),TOMM6 (100188893),-0.17376866322400283,-0.16374456842853632,0.01002409479546651,78,11,78,11
CDKN2A (1029),TOMM70 (9868),-0.3326322173406218,-0.25362200203872726,0.07901021530189456,78,11,78,11
CDKN2A (1029),TOMM7 (54543),-0.37704763457254886,-0.3787886361149091,-0.001741001542360232,78,11,78,11
CDKN2A (1029),TONSL (4796),-0.677375163452986,-0.6789504224624667,-0.001575259009480745,104,15,104,15
CDKN2A (1029),TOP1 (7150),-0.40282688506675196,-0.34474028702288667,0.05808659804386529,104,15,104,15
CDKN2A (1029),TOP1MT (116447),0.039446831943326564,0.0447704652871,0.0053236333437734346,93,15,93,15
CDKN2A (1029),TOP2A (7153),-0.6069794687003365,-0.5791013674192,0.027878101281136436,104,15,104,15
CDKN2A (1029),TOP2B (7155),-0.001445103151324041,0.04597246669888667,0.04741756985021071,104,15,104,15
CDKN2A (1029),TOP3A (7156),-0.0785535036374854,-0.11802573178617333,-0.039472228148687935,104,15,104,15
CDKN2A (1029),TOPAZ1 (375337),-0.23855139895311536,-0.16687766738780002,0.07167373156531534,78,11,78,11
CDKN2A (1029),TOPBP1 (11073),-0.48475864447312217,-0.46957868514846673,0.015179959324655434,104,15,104,15
CDKN2A (1029),TOPORS (10210),-0.1254987805209086,-0.17652375540619664,-0.05102497488528804,104,15,104,15
CDKN2A (1029),TOR1A (1861),0.02518326369029302,0.0017834147406548685,-0.023399848949638154,104,15,104,15
CDKN2A (1029),TOR1AIP2 (163590),0.1037986589239323,0.016556664066845448,-0.08724199485708685,78,11,78,11
CDKN2A (1029),TOR2A (27433),0.08479146263093315,0.11461501667666361,0.029823554045730463,78,11,78,11
CDKN2A (1029),TOR4A (54863),0.04730207359729399,-0.02161402150687267,-0.06891609510416666,100,15,100,15
CDKN2A (1029),TOX2 (84969),0.08755714505680087,0.08879414332851801,0.001236998271717138,93,15,93,15
CDKN2A (1029),TOX3&FRMPD3 (27324&84443),0.13431429727575184,-0.01218301573538751,-0.14649731301113936,53,8,53,8
CDKN2A (1029),TOX4 (9878),-0.0990876612526189,-0.014960440462044549,0.08412722079057436,78,11,78,11
CDKN2A (1029),TOX (9760),0.14235141277793864,0.07235540075771313,-0.06999601202022551,93,15,93,15
CDKN2A (1029),TP53 (7157),-0.14003478948598475,-0.15839776925241733,-0.018362979766432586,104,15,104,15
CDKN2A (1029),TP53AIP1 (63970),0.12203180004127855,0.08667002623754545,-0.03536177380373309,78,11,78,11
CDKN2A (1029),TP53BP1 (7158),-0.06048208187509503,-0.12830321206777268,-0.06782113019267764,104,15,104,15
CDKN2A (1029),TP53BP2 (7159),-0.05927846856015118,-0.017129637072151194,0.042148831487999985,104,15,104,15
CDKN2A (1029),TP53I13 (90313),-0.43940750043559873,-0.48276349154745457,-0.04335599111185584,78,11,78,11
CDKN2A (1029),TP53I3 (9540),-0.06447753781549713,-0.06005445695712667,0.004423080858370461,100,15,100,15
CDKN2A (1029),TP53INP1 (94241),0.01520518520947962,-0.07612677220217272,-0.09133195741165234,78,11,78,11
CDKN2A (1029),TP53RK (112858),0.005346369551826557,-0.0008127176061989992,-0.006159087158025556,104,15,104,15
CDKN2A (1029),TP63 (8626),-0.14132400005430842,-0.12866465813794667,0.012659341916361755,104,15,104,15
CDKN2A (1029),TP73 (7161),-0.15319864442943337,-0.20835452427182002,-0.05515587984238665,104,15,104,15
CDKN2A (1029),TPBG (7162),-0.16135544678905694,-0.10958552073871133,0.05176992605034561,100,15,100,15
CDKN2A (1029),TPCN1 (53373),-0.026711967947872478,0.11044069463557514,0.1371526625834476,93,15,93,15
CDKN2A (1029),TPCN2 (219931),-0.03252814471207439,-0.045295473832712665,-0.012767329120638278,104,15,104,15
CDKN2A (1029),TPD52 (7163),-0.23025382691342572,-0.23924094439054547,-0.00898711747711975,78,11,78,11
CDKN2A (1029),TPD52L1 (7164),-0.11730227920956895,-0.14277319492756274,-0.025470915717993786,78,11,78,11
CDKN2A (1029),TPD52L2 (7165),-0.12239434103725895,-0.16687744082801817,-0.04448309979075922,78,11,78,11
CDKN2A (1029),TPD52L3 (89882),0.020367882761027453,0.04053143520588668,0.020163552444859227,93,15,93,15
CDKN2A (1029),TPH1 (7166),0.07252273531421297,0.023150221692139997,-0.04937251362207297,104,15,104,15
CDKN2A (1029),TPH2 (121278),0.17362533403899139,0.15510072054860666,-0.018524613490384728,93,15,93,15
CDKN2A (1029),TPI1 (7167),-0.11488529939936597,-0.09780319910823376,0.017082100291132205,104,15,104,15
CDKN2A (1029),TPI1P2 (286016),0.030013261614234645,0.013253069633716003,-0.016760191980518643,104,15,104,15
CDKN2A (1029),TPI1P3 (728402),0.09490708170985135,0.073404821954042,-0.021502259755809355,104,15,104,15
CDKN2A (1029),TPK1 (27010),-0.01218952633141645,0.050936579512426666,0.06312610584384312,93,15,93,15
CDKN2A (1029),TPM1 (7168),-0.06892481165546871,-0.042019420982047334,0.026905390673421375,100,15,100,15
CDKN2A (1029),TPM2 (7169),0.000719677738206027,0.02590132995235667,0.025181652214150644,104,15,104,15
CDKN2A (1029),TPM3 (7170),-0.05307204036017943,-0.027706636895888658,0.02536540346429077,104,15,104,15
CDKN2A (1029),TPM3P9 (147804),0.10444145269753359,0.1715934774656,0.0671520247680664,53,8,53,8
CDKN2A (1029),TPM4 (7171),-0.04645447684645949,-0.04580900925759333,0.000645467588866154,100,15,100,15
CDKN2A (1029),TPMT (7172),0.0021346477399955704,-0.007151857133566667,-0.009286504873562237,93,15,93,15
CDKN2A (1029),TPO (7173),0.11847036766429189,0.15320944176565332,0.03473907410136143,93,15,93,15
CDKN2A (1029),TPP1 (1200),-0.04897329001748493,-0.0065401503523026695,0.042433139665182265,93,15,93,15
CDKN2A (1029),TPP2 (7174),-0.0973502150515906,-0.08356086869570002,0.013789346355890575,104,15,104,15
CDKN2A (1029),TPR (7175),-0.6399491931511054,-0.5758110743275332,0.06413811882357223,104,15,104,15
CDKN2A (1029),TPRA1 (131601),-0.07084755444766369,0.0064540197049213375,0.07730157415258503,93,15,93,15
CDKN2A (1029),TPRG1 (285386),0.04024924857017422,0.10964689655433638,0.06939764798416215,78,11,78,11
CDKN2A (1029),TPRKB (51002),0.07607465295695498,0.014648174385770669,-0.061426478571184315,93,15,93,15
CDKN2A (1029),TPRX1 (284355),0.04018911539350281,0.024312853103122,-0.015876262290380812,93,15,93,15
CDKN2A (1029),TPSAB1 (7177),0.02765768293313557,0.011854200766120671,-0.015803482167014903,93,15,93,15
CDKN2A (1029),TPSB2 (64499),-0.020886946782648855,-0.04485493945881933,-0.023967992676170478,93,15,93,15
CDKN2A (1029),TPSD1 (23430),-0.20406363656762158,-0.19894284425863337,0.005120792308988209,93,15,93,15
CDKN2A (1029),TPSG1 (25823),-0.1343932250486833,-0.06490013375538126,0.06949309129330206,57,8,57,8
CDKN2A (1029),TPST1 (8460),-0.15140192574255107,-0.15816907608819333,-0.006767150345642264,93,15,93,15
CDKN2A (1029),TPST2 (8459),0.03338069137718086,0.06649864169895865,0.03311795032177779,93,15,93,15
CDKN2A (1029),TPT1 (7178),-0.28372823405458425,-0.3849812688843734,-0.10125303482978915,100,15,100,15
CDKN2A (1029),TPTE2 (93492),-0.03742751369277087,0.022185951029556,0.05961346472232687,104,15,104,15
CDKN2A (1029),TPTE2P2 (644623),-0.12297086874393201,-0.09708035517573332,0.025890513568198686,104,15,104,15
